GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,HOME_ORTG,AWAY_ORTG,HOME_DRTG,AWAY_DRTG,HOME_SRS,AWAY_SRS,HOME_EFG,AWAY_EFG,HOME_TS,AWAY_TS,MOV
2019-02-06,21800804,Brooklyn Nets,Denver Nuggets,2018,135,130,1,109.6,113.0,109.7,108.9,-0.4,4.19,0.52,0.527,0.556,0.558,5.0
2019-02-06,21800805,Chicago Bulls,New Orleans Pelicans,2018,120,125,0,104.8,111.4,113.2,112.6,-8.32,-1.1,0.505,0.529,0.541,0.563,-5.0
2019-02-06,21800806,Milwaukee Bucks,Washington Wizards,2018,148,129,1,113.8,111.1,105.2,113.9,8.04,-3.3,0.55,0.531,0.583,0.567,19.0
2019-02-06,21800807,Dallas Mavericks,Charlotte Hornets,2018,99,93,1,109.4,111.4,110.7,112.5,-0.87,-1.32,0.519,0.514,0.555,0.554,6.0
2019-02-06,21800808,Utah Jazz,Phoenix Suns,2018,116,88,1,110.9,105.9,105.7,115.1,5.28,-8.61,0.538,0.514,0.572,0.552,28.0
2019-02-06,21800809,Sacramento Kings,Houston Rockets,2018,101,127,0,110.4,115.5,111.5,110.7,-0.81,4.96,0.524,0.542,0.554,0.581,-26.0
2019-02-06,21800810,Golden State Warriors,San Antonio Spurs,2018,141,102,1,115.9,112.9,109.5,111.2,6.42,1.8,0.565,0.534,0.596,0.572,39.0
2019-02-05,21800796,Charlotte Hornets,Los Angeles Clippers,2018,115,117,0,111.4,112.4,112.5,111.5,-1.32,1.09,0.514,0.529,0.554,0.575,-2.0
2019-02-05,21800797,Cleveland Cavaliers,Boston Celtics,2018,96,103,0,107.7,112.2,117.6,107.8,-9.39,3.9,0.503,0.534,0.54,0.567,-7.0
2019-02-05,21800798,Indiana Pacers,Los Angeles Lakers,2018,136,94,1,109.9,107.8,106.5,109.5,2.76,-1.33,0.53,0.527,0.561,0.554,42.0
2019-02-05,21800799,New York Knicks,Detroit Pistons,2018,92,105,0,104.5,109.0,113.7,109.2,-8.93,-0.56,0.49,0.509,0.529,0.544,-13.0
2019-02-05,21800800,Philadelphia 76ers,Toronto Raptors,2018,107,119,0,112.6,113.1,110.0,107.1,2.25,5.49,0.532,0.543,0.574,0.579,-12.0
2019-02-05,21800801,Memphis Grizzlies,Minnesota Timberwolves,2018,108,106,1,106.1,111.4,108.8,112.9,-2.08,-1.02,0.508,0.511,0.548,0.552,2.0
2019-02-05,21800802,Oklahoma City Thunder,Orlando Magic,2018,132,122,1,110.3,108.9,107.0,108.1,3.56,0.28,0.514,0.518,0.545,0.55,10.0
2019-02-05,21800803,Portland Trail Blazers,Miami Heat,2018,108,118,0,114.7,107.3,110.5,107.6,4.43,-0.45,0.528,0.515,0.568,0.542,-10.0
2019-02-04,21800790,Detroit Pistons,Denver Nuggets,2018,129,103,1,109.0,113.0,109.2,108.9,-0.56,4.19,0.509,0.527,0.544,0.558,26.0
2019-02-04,21800791,Washington Wizards,Atlanta Hawks,2018,129,137,0,111.1,108.1,113.9,113.9,-3.3,-6.06,0.531,0.522,0.567,0.555,-8.0
2019-02-04,21800792,Brooklyn Nets,Milwaukee Bucks,2018,94,113,0,109.6,113.8,109.7,105.2,-0.4,8.04,0.52,0.55,0.556,0.583,-19.0
2019-02-04,21800793,New Orleans Pelicans,Indiana Pacers,2018,107,109,0,111.4,109.9,112.6,106.5,-1.1,2.76,0.529,0.53,0.563,0.561,-2.0
2019-02-04,21800794,Phoenix Suns,Houston Rockets,2018,110,118,0,105.9,115.5,115.1,110.7,-8.61,4.96,0.514,0.542,0.552,0.581,-8.0
2019-02-04,21800795,Sacramento Kings,San Antonio Spurs,2018,127,112,1,110.4,112.9,111.5,111.2,-0.81,1.8,0.524,0.534,0.554,0.572,15.0
2019-02-03,21800787,New York Knicks,Memphis Grizzlies,2018,84,96,0,104.5,106.1,113.7,108.8,-8.93,-2.08,0.49,0.508,0.529,0.548,-12.0
2019-02-03,21800788,Boston Celtics,Oklahoma City Thunder,2018,134,129,1,112.2,110.3,107.8,107.0,3.9,3.56,0.534,0.514,0.567,0.545,5.0
2019-02-03,21800789,Toronto Raptors,Los Angeles Clippers,2018,121,103,1,113.1,112.4,107.1,111.5,5.49,1.09,0.543,0.529,0.579,0.575,18.0
2019-02-02,21800775,Detroit Pistons,Los Angeles Clippers,2018,101,111,0,109.0,112.4,109.2,111.5,-0.56,1.09,0.509,0.529,0.544,0.575,-10.0
2019-02-02,21800776,Charlotte Hornets,Chicago Bulls,2018,125,118,1,111.4,104.8,112.5,113.2,-1.32,-8.32,0.514,0.505,0.554,0.541,7.0
2019-02-02,21800777,Orlando Magic,Brooklyn Nets,2018,102,89,1,108.9,109.6,108.1,109.7,0.28,-0.4,0.518,0.52,0.55,0.556,13.0
2019-02-02,21800778,Washington Wizards,Milwaukee Bucks,2018,115,131,0,111.1,113.8,113.9,105.2,-3.3,8.04,0.531,0.55,0.567,0.583,-16.0
2019-02-02,21800780,Cleveland Cavaliers,Dallas Mavericks,2018,98,111,0,107.7,109.4,117.6,110.7,-9.39,-0.87,0.503,0.519,0.54,0.555,-13.0
2019-02-02,21800781,Miami Heat,Indiana Pacers,2018,88,95,0,107.3,109.9,107.6,106.5,-0.45,2.76,0.515,0.53,0.542,0.561,-7.0
2019-02-02,21800779,San Antonio Spurs,New Orleans Pelicans,2018,113,108,1,112.9,111.4,111.2,112.6,1.8,-1.1,0.534,0.529,0.572,0.563,5.0
2019-02-02,21800782,Golden State Warriors,Los Angeles Lakers,2018,115,101,1,115.9,107.8,109.5,109.5,6.42,-1.33,0.565,0.527,0.596,0.554,14.0
2019-02-02,21800783,Minnesota Timberwolves,Denver Nuggets,2018,106,107,0,111.4,113.0,112.9,108.9,-1.02,4.19,0.511,0.527,0.552,0.558,-1.0
2019-02-02,21800784,Phoenix Suns,Atlanta Hawks,2018,112,118,0,105.9,108.1,115.1,113.9,-8.61,-6.06,0.514,0.522,0.552,0.555,-6.0
2019-02-02,21800786,Utah Jazz,Houston Rockets,2018,98,125,0,110.9,115.5,105.7,110.7,5.28,4.96,0.538,0.542,0.572,0.581,-27.0
2019-02-02,21800785,Sacramento Kings,Philadelphia 76ers,2018,115,108,1,110.4,112.6,111.5,110.0,-0.81,2.25,0.524,0.532,0.554,0.574,7.0
2019-02-01,21800770,Charlotte Hornets,Memphis Grizzlies,2018,100,92,1,111.4,106.1,112.5,108.8,-1.32,-2.08,0.514,0.508,0.554,0.548,8.0
2019-02-01,21800771,New York Knicks,Boston Celtics,2018,99,113,0,104.5,112.2,113.7,107.8,-8.93,3.9,0.49,0.534,0.529,0.567,-14.0
2019-02-01,21800772,Miami Heat,Oklahoma City Thunder,2018,102,118,0,107.3,110.3,107.6,107.0,-0.45,3.56,0.515,0.514,0.542,0.545,-16.0
2019-02-01,21800773,Utah Jazz,Atlanta Hawks,2018,128,112,1,110.9,108.1,105.7,113.9,5.28,-6.06,0.538,0.522,0.572,0.555,16.0
2019-02-01,21800774,Denver Nuggets,Houston Rockets,2018,136,122,1,113.0,115.5,108.9,110.7,4.19,4.96,0.527,0.542,0.558,0.581,14.0
2019-01-31,21800764,Detroit Pistons,Dallas Mavericks,2018,93,89,1,109.0,109.4,109.2,110.7,-0.56,-0.87,0.509,0.519,0.544,0.555,4.0
2019-01-31,21800765,Orlando Magic,Indiana Pacers,2018,107,100,1,108.9,109.9,108.1,106.5,0.28,2.76,0.518,0.53,0.55,0.561,7.0
2019-01-31,21800766,Toronto Raptors,Milwaukee Bucks,2018,92,105,0,113.1,113.8,107.1,105.2,5.49,8.04,0.543,0.55,0.579,0.583,-13.0
2019-01-31,21800767,San Antonio Spurs,Brooklyn Nets,2018,117,114,1,112.9,109.6,111.2,109.7,1.8,-0.4,0.534,0.52,0.572,0.556,3.0
2019-01-31,21800768,Golden State Warriors,Philadelphia 76ers,2018,104,113,0,115.9,112.6,109.5,110.0,6.42,2.25,0.565,0.532,0.596,0.574,-9.0
2019-01-31,21800769,Los Angeles Clippers,Los Angeles Lakers,2018,120,123,0,112.4,107.8,111.5,109.5,1.09,-1.33,0.529,0.527,0.575,0.554,-3.0
2019-01-30,21800756,Boston Celtics,Charlotte Hornets,2018,126,94,1,112.2,111.4,107.8,112.5,3.9,-1.32,0.534,0.514,0.567,0.554,32.0
2019-01-30,21800757,Miami Heat,Chicago Bulls,2018,89,105,0,107.3,104.8,107.6,113.2,-0.45,-8.32,0.515,0.505,0.542,0.541,-16.0
2019-01-30,21800758,New York Knicks,Dallas Mavericks,2018,90,114,0,104.5,109.4,113.7,110.7,-8.93,-0.87,0.49,0.519,0.529,0.555,-24.0
2019-01-30,21800759,Washington Wizards,Indiana Pacers,2018,107,89,1,111.1,109.9,113.9,106.5,-3.3,2.76,0.531,0.53,0.567,0.561,18.0
2019-01-30,21800760,Minnesota Timberwolves,Memphis Grizzlies,2018,99,97,1,111.4,106.1,112.9,108.8,-1.02,-2.08,0.511,0.508,0.552,0.548,2.0
2019-01-30,21800761,New Orleans Pelicans,Denver Nuggets,2018,99,105,0,111.4,113.0,112.6,108.9,-1.1,4.19,0.529,0.527,0.563,0.558,-6.0
2019-01-30,21800762,Sacramento Kings,Atlanta Hawks,2018,135,113,1,110.4,108.1,111.5,113.9,-0.81,-6.06,0.524,0.522,0.554,0.555,22.0
2019-01-30,21800763,Portland Trail Blazers,Utah Jazz,2018,132,105,1,114.7,110.9,110.5,105.7,4.43,5.28,0.528,0.538,0.568,0.572,27.0
2019-01-29,21800749,Cleveland Cavaliers,Washington Wizards,2018,116,113,1,107.7,111.1,117.6,113.9,-9.39,-3.3,0.503,0.531,0.54,0.567,3.0
2019-01-29,21800750,Detroit Pistons,Milwaukee Bucks,2018,105,115,0,109.0,113.8,109.2,105.2,-0.56,8.04,0.509,0.55,0.544,0.583,-10.0
2019-01-29,21800751,Orlando Magic,Oklahoma City Thunder,2018,117,126,0,108.9,110.3,108.1,107.0,0.28,3.56,0.518,0.514,0.55,0.545,-9.0
2019-01-29,21800752,Brooklyn Nets,Chicago Bulls,2018,122,117,1,109.6,104.8,109.7,113.2,-0.4,-8.32,0.52,0.505,0.556,0.541,5.0
2019-01-29,21800753,Houston Rockets,New Orleans Pelicans,2018,116,121,0,115.5,111.4,110.7,112.6,4.96,-1.1,0.542,0.529,0.581,0.563,-5.0
2019-01-29,21800754,San Antonio Spurs,Phoenix Suns,2018,126,124,1,112.9,105.9,111.2,115.1,1.8,-8.61,0.534,0.514,0.572,0.552,2.0
2019-01-29,21800755,Los Angeles Lakers,Philadelphia 76ers,2018,105,121,0,107.8,112.6,109.5,110.0,-1.33,2.25,0.527,0.532,0.554,0.574,-16.0
2019-01-28,21800744,Charlotte Hornets,New York Knicks,2018,101,92,1,111.4,104.5,112.5,113.7,-1.32,-8.93,0.514,0.49,0.554,0.529,9.0
2019-01-28,21800745,Indiana Pacers,Golden State Warriors,2018,100,132,0,109.9,115.9,106.5,109.5,2.76,6.42,0.53,0.565,0.561,0.596,-32.0
2019-01-28,21800746,Boston Celtics,Brooklyn Nets,2018,112,104,1,112.2,109.6,107.8,109.7,3.9,-0.4,0.534,0.52,0.567,0.556,8.0
2019-01-28,21800747,Memphis Grizzlies,Denver Nuggets,2018,92,95,0,106.1,113.0,108.8,108.9,-2.08,4.19,0.508,0.527,0.548,0.558,-3.0
2019-01-28,21800748,Los Angeles Clippers,Atlanta Hawks,2018,118,123,0,112.4,108.1,111.5,113.9,1.09,-6.06,0.529,0.522,0.575,0.555,-5.0
2019-01-27,21800735,Chicago Bulls,Cleveland Cavaliers,2018,101,104,0,104.8,107.7,113.2,117.6,-8.32,-9.39,0.505,0.503,0.541,0.54,-3.0
2019-01-27,21800736,Los Angeles Clippers,Sacramento Kings,2018,122,108,1,112.4,110.4,111.5,111.5,1.09,-0.81,0.529,0.524,0.575,0.554,14.0
2019-01-27,21800738,Oklahoma City Thunder,Milwaukee Bucks,2018,118,112,1,110.3,113.8,107.0,105.2,3.56,8.04,0.514,0.55,0.545,0.583,6.0
2019-01-27,21800737,Houston Rockets,Orlando Magic,2018,103,98,1,115.5,108.9,110.7,108.1,4.96,0.28,0.542,0.518,0.581,0.55,5.0
2019-01-27,21800739,Dallas Mavericks,Toronto Raptors,2018,120,123,0,109.4,113.1,110.7,107.1,-0.87,5.49,0.519,0.543,0.555,0.579,-3.0
2019-01-27,21800740,Minnesota Timberwolves,Utah Jazz,2018,111,125,0,111.4,110.9,112.9,105.7,-1.02,5.28,0.511,0.538,0.552,0.572,-14.0
2019-01-27,21800742,San Antonio Spurs,Washington Wizards,2018,132,119,1,112.9,111.1,111.2,113.9,1.8,-3.3,0.534,0.531,0.572,0.567,13.0
2019-01-27,21800741,New York Knicks,Miami Heat,2018,97,106,0,104.5,107.3,113.7,107.6,-8.93,-0.45,0.49,0.515,0.529,0.542,-9.0
2019-01-27,21800743,Los Angeles Lakers,Phoenix Suns,2018,116,102,1,107.8,105.9,109.5,115.1,-1.33,-8.61,0.527,0.514,0.554,0.552,14.0
2019-01-26,21800730,New Orleans Pelicans,San Antonio Spurs,2018,114,126,0,111.4,112.9,112.6,111.2,-1.1,1.8,0.529,0.534,0.563,0.572,-12.0
2019-01-26,21800731,Memphis Grizzlies,Indiana Pacers,2018,106,103,1,106.1,109.9,108.8,106.5,-2.08,2.76,0.508,0.53,0.548,0.561,3.0
2019-01-26,21800732,Boston Celtics,Golden State Warriors,2018,111,115,0,112.2,115.9,107.8,109.5,3.9,6.42,0.534,0.565,0.567,0.596,-4.0
2019-01-26,21800733,Denver Nuggets,Philadelphia 76ers,2018,126,110,1,113.0,112.6,108.9,110.0,4.19,2.25,0.527,0.532,0.558,0.574,16.0
2019-01-26,21800734,Portland Trail Blazers,Atlanta Hawks,2018,120,111,1,114.7,108.1,110.5,113.9,4.43,-6.06,0.528,0.522,0.568,0.555,9.0
2019-01-25,21800720,Orlando Magic,Washington Wizards,2018,91,95,0,108.9,111.1,108.1,113.9,0.28,-3.3,0.518,0.531,0.55,0.567,-4.0
2019-01-25,21800721,Brooklyn Nets,New York Knicks,2018,109,99,1,109.6,104.5,109.7,113.7,-0.4,-8.93,0.52,0.49,0.556,0.529,10.0
2019-01-25,21800722,Cleveland Cavaliers,Miami Heat,2018,94,100,0,107.7,107.3,117.6,107.6,-9.39,-0.45,0.503,0.515,0.54,0.542,-6.0
2019-01-25,21800723,Chicago Bulls,Los Angeles Clippers,2018,101,106,0,104.8,112.4,113.2,111.5,-8.32,1.09,0.505,0.529,0.541,0.575,-5.0
2019-01-25,21800724,Houston Rockets,Toronto Raptors,2018,121,119,1,115.5,113.1,110.7,107.1,4.96,5.49,0.542,0.543,0.581,0.579,2.0
2019-01-25,21800725,Memphis Grizzlies,Sacramento Kings,2018,96,99,0,106.1,110.4,108.8,111.5,-2.08,-0.81,0.508,0.524,0.548,0.554,-3.0
2019-01-25,21800726,Dallas Mavericks,Detroit Pistons,2018,106,101,1,109.4,109.0,110.7,109.2,-0.87,-0.56,0.519,0.509,0.555,0.544,5.0
2019-01-25,21800727,Milwaukee Bucks,Charlotte Hornets,2018,108,99,1,113.8,111.4,105.2,112.5,8.04,-1.32,0.55,0.514,0.583,0.554,9.0
2019-01-25,21800728,Denver Nuggets,Phoenix Suns,2018,132,95,1,113.0,105.9,108.9,115.1,4.19,-8.61,0.527,0.514,0.558,0.552,37.0
2019-01-25,21800729,Utah Jazz,Minnesota Timberwolves,2018,106,102,1,110.9,111.4,105.7,112.9,5.28,-1.02,0.538,0.511,0.572,0.552,4.0
2019-01-24,21800716,Washington Wizards,Golden State Warriors,2018,118,126,0,111.1,115.9,113.9,109.5,-3.3,6.42,0.531,0.565,0.567,0.596,-8.0
2019-01-24,21800717,Oklahoma City Thunder,New Orleans Pelicans,2018,122,116,1,110.3,111.4,107.0,112.6,3.56,-1.1,0.514,0.529,0.545,0.563,6.0
2019-01-24,21800718,Phoenix Suns,Portland Trail Blazers,2018,106,120,0,105.9,114.7,115.1,110.5,-8.61,4.43,0.514,0.528,0.552,0.568,-14.0
2019-01-24,21800719,Los Angeles Lakers,Minnesota Timberwolves,2018,105,120,0,107.8,111.4,109.5,112.9,-1.33,-1.02,0.527,0.511,0.554,0.552,-15.0
2019-01-23,21800706,Indiana Pacers,Toronto Raptors,2018,110,106,1,109.9,113.1,106.5,107.1,2.76,5.49,0.53,0.543,0.561,0.579,4.0
2019-01-23,21800707,Boston Celtics,Cleveland Cavaliers,2018,123,103,1,112.2,107.7,107.8,117.6,3.9,-9.39,0.534,0.503,0.567,0.54,20.0
2019-01-23,21800708,Brooklyn Nets,Orlando Magic,2018,114,110,1,109.6,108.9,109.7,108.1,-0.4,0.28,0.52,0.518,0.556,0.55,4.0
2019-01-23,21800709,Miami Heat,Los Angeles Clippers,2018,99,111,0,107.3,112.4,107.6,111.5,-0.45,1.09,0.515,0.529,0.542,0.575,-12.0
2019-01-23,21800710,New York Knicks,Houston Rockets,2018,110,114,0,104.5,115.5,113.7,110.7,-8.93,4.96,0.49,0.542,0.529,0.581,-4.0
2019-01-23,21800711,Philadelphia 76ers,San Antonio Spurs,2018,122,120,1,112.6,112.9,110.0,111.2,2.25,1.8,0.532,0.534,0.574,0.572,2.0
2019-01-23,21800712,Chicago Bulls,Atlanta Hawks,2018,101,121,0,104.8,108.1,113.2,113.9,-8.32,-6.06,0.505,0.522,0.541,0.555,-20.0
2019-01-23,21800713,Memphis Grizzlies,Charlotte Hornets,2018,107,118,0,106.1,111.4,108.8,112.5,-2.08,-1.32,0.508,0.514,0.548,0.554,-11.0
2019-01-23,21800714,New Orleans Pelicans,Detroit Pistons,2018,94,98,0,111.4,109.0,112.6,109.2,-1.1,-0.56,0.529,0.509,0.563,0.544,-4.0
2019-01-23,21800715,Utah Jazz,Denver Nuggets,2018,114,108,1,110.9,113.0,105.7,108.9,5.28,4.19,0.538,0.527,0.572,0.558,6.0
2019-01-22,21800702,Toronto Raptors,Sacramento Kings,2018,120,105,1,113.1,110.4,107.1,111.5,5.49,-0.81,0.543,0.524,0.579,0.554,15.0
2019-01-22,21800703,Oklahoma City Thunder,Portland Trail Blazers,2018,123,114,1,110.3,114.7,107.0,110.5,3.56,4.43,0.514,0.528,0.545,0.568,9.0
2019-01-22,21800704,Dallas Mavericks,Los Angeles Clippers,2018,106,98,1,109.4,112.4,110.7,111.5,-0.87,1.09,0.519,0.529,0.555,0.575,8.0
2019-01-22,21800705,Phoenix Suns,Minnesota Timberwolves,2018,91,118,0,105.9,111.4,115.1,112.9,-8.61,-1.02,0.514,0.511,0.552,0.552,-27.0
2019-01-21,21800691,New York Knicks,Oklahoma City Thunder,2018,109,127,0,104.5,110.3,113.7,107.0,-8.93,3.56,0.49,0.514,0.529,0.545,-18.0
2019-01-21,21800692,Cleveland Cavaliers,Chicago Bulls,2018,88,104,0,107.7,104.8,117.6,113.2,-9.39,-8.32,0.503,0.505,0.54,0.541,-16.0
2019-01-21,21800693,Washington Wizards,Detroit Pistons,2018,101,87,1,111.1,109.0,113.9,109.2,-3.3,-0.56,0.531,0.509,0.567,0.544,14.0
2019-01-21,21800694,Milwaukee Bucks,Dallas Mavericks,2018,116,106,1,113.8,109.4,105.2,110.7,8.04,-0.87,0.55,0.519,0.583,0.555,10.0
2019-01-21,21800695,Atlanta Hawks,Orlando Magic,2018,103,122,0,108.1,108.9,113.9,108.1,-6.06,0.28,0.522,0.518,0.555,0.55,-19.0
2019-01-21,21800696,Brooklyn Nets,Sacramento Kings,2018,123,94,1,109.6,110.4,109.7,111.5,-0.4,-0.81,0.52,0.524,0.556,0.554,29.0
2019-01-21,21800697,Memphis Grizzlies,New Orleans Pelicans,2018,85,105,0,106.1,111.4,108.8,112.6,-2.08,-1.1,0.508,0.529,0.548,0.563,-20.0
2019-01-21,21800698,Boston Celtics,Miami Heat,2018,107,99,1,112.2,107.3,107.8,107.6,3.9,-0.45,0.534,0.515,0.567,0.542,8.0
2019-01-21,21800699,Philadelphia 76ers,Houston Rockets,2018,121,93,1,112.6,115.5,110.0,110.7,2.25,4.96,0.532,0.542,0.574,0.581,28.0
2019-01-21,21800700,Utah Jazz,Portland Trail Blazers,2018,104,109,0,110.9,114.7,105.7,110.5,5.28,4.43,0.538,0.528,0.572,0.568,-5.0
2019-01-21,21800701,Los Angeles Lakers,Golden State Warriors,2018,111,130,0,107.8,115.9,109.5,109.5,-1.33,6.42,0.527,0.565,0.554,0.596,-19.0
2019-01-20,21800688,Indiana Pacers,Charlotte Hornets,2018,120,95,1,109.9,111.4,106.5,112.5,2.76,-1.32,0.53,0.514,0.561,0.554,25.0
2019-01-20,21800689,Minnesota Timberwolves,Phoenix Suns,2018,116,114,1,111.4,105.9,112.9,115.1,-1.02,-8.61,0.511,0.514,0.552,0.552,2.0
2019-01-20,21800690,San Antonio Spurs,Los Angeles Clippers,2018,95,103,0,112.9,112.4,111.2,111.5,1.8,1.09,0.534,0.529,0.572,0.575,-8.0
2019-01-19,21800678,Philadelphia 76ers,Oklahoma City Thunder,2018,115,117,0,112.6,110.3,110.0,107.0,2.25,3.56,0.532,0.514,0.574,0.545,-2.0
2019-01-19,21800679,Charlotte Hornets,Phoenix Suns,2018,135,115,1,111.4,105.9,112.5,115.1,-1.32,-8.61,0.514,0.514,0.554,0.552,20.0
2019-01-19,21800680,Detroit Pistons,Sacramento Kings,2018,101,103,0,109.0,110.4,109.2,111.5,-0.56,-0.81,0.509,0.524,0.544,0.554,-2.0
2019-01-19,21800681,Indiana Pacers,Dallas Mavericks,2018,111,99,1,109.9,109.4,106.5,110.7,2.76,-0.87,0.53,0.519,0.561,0.555,12.0
2019-01-19,21800682,Orlando Magic,Milwaukee Bucks,2018,108,118,0,108.9,113.8,108.1,105.2,0.28,8.04,0.518,0.55,0.55,0.583,-10.0
2019-01-19,21800683,Atlanta Hawks,Boston Celtics,2018,105,113,0,108.1,112.2,113.9,107.8,-6.06,3.9,0.522,0.534,0.555,0.567,-8.0
2019-01-19,21800684,Toronto Raptors,Memphis Grizzlies,2018,119,90,1,113.1,106.1,107.1,108.8,5.49,-2.08,0.543,0.508,0.579,0.548,29.0
2019-01-19,21800685,Chicago Bulls,Miami Heat,2018,103,117,0,104.8,107.3,113.2,107.6,-8.32,-0.45,0.505,0.515,0.541,0.542,-14.0
2019-01-19,21800686,Houston Rockets,Los Angeles Lakers,2018,138,134,1,115.5,107.8,110.7,109.5,4.96,-1.33,0.542,0.527,0.581,0.554,4.0
2019-01-19,21800687,Denver Nuggets,Cleveland Cavaliers,2018,124,102,1,113.0,107.7,108.9,117.6,4.19,-9.39,0.527,0.503,0.558,0.54,22.0
2019-01-18,21800671,Boston Celtics,Memphis Grizzlies,2018,122,116,1,112.2,106.1,107.8,108.8,3.9,-2.08,0.534,0.508,0.567,0.548,6.0
2019-01-18,21800672,Detroit Pistons,Miami Heat,2018,98,93,1,109.0,107.3,109.2,107.6,-0.56,-0.45,0.509,0.515,0.544,0.542,5.0
2019-01-18,21800673,Orlando Magic,Brooklyn Nets,2018,115,117,0,108.9,109.6,108.1,109.7,0.28,-0.4,0.518,0.52,0.55,0.556,-2.0
2019-01-18,21800674,Minnesota Timberwolves,San Antonio Spurs,2018,113,116,0,111.4,112.9,112.9,111.2,-1.02,1.8,0.511,0.534,0.552,0.572,-3.0
2019-01-18,21800675,Utah Jazz,Cleveland Cavaliers,2018,115,99,1,110.9,107.7,105.7,117.6,5.28,-9.39,0.538,0.503,0.572,0.54,16.0
2019-01-18,21800676,Los Angeles Clippers,Golden State Warriors,2018,94,112,0,112.4,115.9,111.5,109.5,1.09,6.42,0.529,0.565,0.575,0.596,-18.0
2019-01-18,21800677,Portland Trail Blazers,New Orleans Pelicans,2018,128,112,1,114.7,111.4,110.5,112.6,4.43,-1.1,0.528,0.529,0.568,0.563,16.0
2019-01-17,21800665,Washington Wizards,New York Knicks,2018,101,100,1,111.1,104.5,113.9,113.7,-3.3,-8.93,0.531,0.49,0.567,0.529,1.0
2019-01-17,21800666,Charlotte Hornets,Sacramento Kings,2018,114,95,1,111.4,110.4,112.5,111.5,-1.32,-0.81,0.514,0.524,0.554,0.554,19.0
2019-01-17,21800667,Indiana Pacers,Philadelphia 76ers,2018,96,120,0,109.9,112.6,106.5,110.0,2.76,2.25,0.53,0.532,0.561,0.574,-24.0
2019-01-17,21800668,Toronto Raptors,Phoenix Suns,2018,111,109,1,113.1,105.9,107.1,115.1,5.49,-8.61,0.543,0.514,0.579,0.552,2.0
2019-01-17,21800669,Denver Nuggets,Chicago Bulls,2018,135,105,1,113.0,104.8,108.9,113.2,4.19,-8.32,0.527,0.505,0.558,0.541,30.0
2019-01-17,21800670,Oklahoma City Thunder,Los Angeles Lakers,2018,128,138,0,110.3,107.8,107.0,109.5,3.56,-1.33,0.514,0.527,0.545,0.554,-10.0
2019-01-16,21800657,Detroit Pistons,Orlando Magic,2018,120,115,1,109.0,108.9,109.2,108.1,-0.56,0.28,0.509,0.518,0.544,0.55,5.0
2019-01-16,21800658,Boston Celtics,Toronto Raptors,2018,117,108,1,112.2,113.1,107.8,107.1,3.9,5.49,0.534,0.543,0.567,0.579,9.0
2019-01-16,21800659,Houston Rockets,Brooklyn Nets,2018,142,145,0,115.5,109.6,110.7,109.7,4.96,-0.4,0.542,0.52,0.581,0.556,-3.0
2019-01-16,21800660,Memphis Grizzlies,Milwaukee Bucks,2018,101,111,0,106.1,113.8,108.8,105.2,-2.08,8.04,0.508,0.55,0.548,0.583,-10.0
2019-01-16,21800661,Dallas Mavericks,San Antonio Spurs,2018,101,105,0,109.4,112.9,110.7,111.2,-0.87,1.8,0.519,0.534,0.555,0.572,-4.0
2019-01-16,21800662,Portland Trail Blazers,Cleveland Cavaliers,2018,129,112,1,114.7,107.7,110.5,117.6,4.43,-9.39,0.528,0.503,0.568,0.54,17.0
2019-01-16,21800663,Golden State Warriors,New Orleans Pelicans,2018,147,140,1,115.9,111.4,109.5,112.6,6.42,-1.1,0.565,0.529,0.596,0.563,7.0
2019-01-16,21800664,Los Angeles Clippers,Utah Jazz,2018,109,129,0,112.4,110.9,111.5,105.7,1.09,5.28,0.529,0.538,0.575,0.572,-20.0
2019-01-15,21800651,Indiana Pacers,Phoenix Suns,2018,131,97,1,109.9,105.9,106.5,115.1,2.76,-8.61,0.53,0.514,0.561,0.552,34.0
2019-01-15,21800652,Philadelphia 76ers,Minnesota Timberwolves,2018,149,107,1,112.6,111.4,110.0,112.9,2.25,-1.02,0.532,0.511,0.574,0.552,42.0
2019-01-15,21800653,Atlanta Hawks,Oklahoma City Thunder,2018,142,126,1,108.1,110.3,113.9,107.0,-6.06,3.56,0.522,0.514,0.555,0.545,16.0
2019-01-15,21800654,Milwaukee Bucks,Miami Heat,2018,124,86,1,113.8,107.3,105.2,107.6,8.04,-0.45,0.55,0.515,0.583,0.542,38.0
2019-01-15,21800655,Denver Nuggets,Golden State Warriors,2018,111,142,0,113.0,115.9,108.9,109.5,4.19,6.42,0.527,0.565,0.558,0.596,-31.0
2019-01-15,21800656,Los Angeles Lakers,Chicago Bulls,2018,107,100,1,107.8,104.8,109.5,113.2,-1.33,-8.32,0.527,0.505,0.554,0.541,7.0
2019-01-14,21800645,Brooklyn Nets,Boston Celtics,2018,109,102,1,109.6,112.2,109.7,107.8,-0.4,3.9,0.52,0.534,0.556,0.567,7.0
2019-01-14,21800646,Houston Rockets,Memphis Grizzlies,2018,112,94,1,115.5,106.1,110.7,108.8,4.96,-2.08,0.542,0.508,0.581,0.548,18.0
2019-01-14,21800647,San Antonio Spurs,Charlotte Hornets,2018,93,108,0,112.9,111.4,111.2,112.5,1.8,-1.32,0.534,0.514,0.572,0.554,-15.0
